"","taxonid","kingdom_name","phylum_name","class_name","order_name","family_name","genus_name","scientific_name","taxonomic_authority","infra_rank","infra_name","population","category","main_common_name"
"142",22678752,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Ortygornis","Ortygornis sephaena","(Smith, 1836)",NA,NA,NA,"LC","Crested Francolin"
"143",22678756,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Scleroptila","Scleroptila streptophora","(Ogilvie-Grant, 1891)",NA,NA,NA,"NT","Ring-necked Francolin"
"144",22678760,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Scleroptila","Scleroptila finschi","(Bocage, 1881)",NA,NA,NA,"LC","Finsch's Francolin"
"145",22678764,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Scleroptila","Scleroptila afra","(Latham, 1790)",NA,NA,NA,"LC","Grey-winged Francolin"
"146",22678769,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Scleroptila","Scleroptila levaillantii","(Valenciennes, 1825)",NA,NA,NA,"LC","Red-winged Francolin"
"147",22678790,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Scleroptila","Scleroptila gutturalis","(Rüppell, 1835)",NA,NA,NA,"LC","Orange River Francolin"
"148",22678795,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","ODONTOPHORIDAE","Ptilopachus","Ptilopachus nahani","(Dubois, 1905)",NA,NA,NA,"VU","Nahan's Partridge"
"149",22678799,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis hartlaubi","(Bocage, 1869)",NA,NA,NA,"LC","Hartlaub's Francolin"
"150",22678803,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis bicalcaratus","(Linnaeus, 1766)",NA,NA,NA,"LC","Double-spurred Francolin"
"151",22678807,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis clappertoni","(Children, 1826)",NA,NA,NA,"LC","Clapperton's Francolin"
"152",22678811,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis icterorhynchus","(Heuglin, 1863)",NA,NA,NA,"LC","Heuglin's Francolin"
"153",22678815,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis harwoodi","(Blundell &amp; Lovat, 1899)",NA,NA,NA,"NT","Harwood's Francolin"
"154",22678819,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis adspersus","(Waterhouse, 1838)",NA,NA,NA,"LC","Red-billed Francolin"
"155",22678823,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis capensis","(Gmelin, 1789)",NA,NA,NA,"LC","Cape Francolin"
"156",22678827,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis hildebrandti","(Cabanis, 1878)",NA,NA,NA,"LC","Hildebrandt's Francolin"
"157",22678831,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis natalensis","(Smith, 1834)",NA,NA,NA,"LC","Natal Francolin"
"158",22678835,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis ahantensis","(Temminck, 1851)",NA,NA,NA,"LC","Ahanta Francolin"
"159",22678839,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis squamatus","(Cassin, 1857)",NA,NA,NA,"LC","Scaly Francolin"
"160",22678843,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis griseostriatus","(Ogilvie-Grant, 1890)",NA,NA,NA,"LC","Grey-striped Francolin"
"161",22678847,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis leucoscepus","(Gray, 1867)",NA,NA,NA,"LC","Yellow-necked Francolin"
"162",22678851,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis rufopictus","(Reichenow, 1867)",NA,NA,NA,"LC","Grey-breasted Francolin"
"163",22678855,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis afer","(Müller, 1776)",NA,NA,NA,"LC","Red-necked Francolin"
"164",22678860,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis swainsonii","(Smith, 1836)",NA,NA,NA,"LC","Swainson's Francolin"
"165",22678865,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis erckelii","(Rüppell, 1835)",NA,NA,NA,"LC","Erckel's Francolin"
"166",22678869,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis ochropectus","(Dorst &amp; Jouanin, 1952)",NA,NA,NA,"CR","Djibouti Francolin"
"167",22678883,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis nobilis","(Reichenow, 1908)",NA,NA,NA,"LC","Handsome Francolin"
"168",22678887,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis jacksoni","(Ogilvie-Grant, 1891)",NA,NA,NA,"LC","Jackson's Francolin"
"169",22678891,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis camerunensis","(Alexander, 1909)",NA,NA,NA,"EN","Mount Cameroon Francolin"
"170",22678896,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pternistis","Pternistis swierstrai","(Roberts, 1929)",NA,NA,NA,"VU","Swierstra's Francolin"
"171",22678901,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Xenoperdix","Xenoperdix udzungwensis","Dinesen, Lehmberg, Svendsen &amp; Fjeldså, 1994",NA,NA,NA,"EN","Udzungwa Forest-partridge"
"172",22678911,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Perdix","Perdix perdix","(Linnaeus, 1758)",NA,NA,NA,"LC","Grey Partridge"
"173",22678916,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Perdix","Perdix dauurica","(Pallas, 1811)",NA,NA,NA,"LC","Daurian Partridge"
"174",22678919,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Perdix","Perdix hodgsoniae","(Hodgson, 1857)",NA,NA,NA,"LC","Tibetan Partridge"
"175",22678927,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Margaroperdix","Margaroperdix madagarensis","(Scopoli, 1786)",NA,NA,NA,"LC","Madagascar Partridge"
"176",22678934,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Melanoperdix","Melanoperdix niger","(Vigors, 1829)",NA,NA,NA,"VU","Black Partridge"
"177",22678944,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Coturnix","Coturnix coturnix","(Linnaeus, 1758)",NA,NA,NA,"LC","Common Quail"
"178",22678949,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Coturnix","Coturnix japonica","Temminck &amp; Schlegel, 1849",NA,NA,NA,"NT","Japanese Quail"
"179",22678952,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Coturnix","Coturnix pectoralis","Gould, 1837",NA,NA,NA,"LC","Stubble Quail"
"180",22678955,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Coturnix","Coturnix novaezelandiae","Quoy & Gaimard, 1830",NA,NA,NA,"EX","New Zealand Quail"
"181",22678958,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Coturnix","Coturnix coromandelica","(Gmelin, 1789)",NA,NA,NA,"LC","Rain Quail"
"182",22678961,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Coturnix","Coturnix delegorguei","Delegorgue, 1847",NA,NA,NA,"LC","Harlequin Quail"
"183",22678965,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Synoicus","Synoicus ypsilophorus","(Bosc, 1792)",NA,NA,NA,"LC","Brown Quail"
"184",22678971,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Synoicus","Synoicus adansonii","(Verreaux &amp; Verreaux, 1851)",NA,NA,NA,"LC","African Blue Quail"
"185",22678979,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Synoicus","Synoicus chinensis","(Linnaeus, 1766)",NA,NA,NA,"LC","Asian Blue Quail"
"186",22678993,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Anurophasis","Anurophasis monorthonyx","van Oort, 1910",NA,NA,NA,"LC","Snow Mountain Quail"
"187",22678997,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Perdicula","Perdicula asiatica","(Latham, 1790)",NA,NA,NA,"LC","Jungle Bush-quail"
"188",22679002,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Perdicula","Perdicula argoondah","(Sykes, 1832)",NA,NA,NA,"LC","Rock Bush-quail"
"189",22679007,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Perdicula","Perdicula erythrorhyncha","(Sykes, 1832)",NA,NA,NA,"LC","Painted Bush-quail"
"190",22679012,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Perdicula","Perdicula manipurensis","(Hume, 1880)",NA,NA,NA,"EN","Manipur Bush-quail"
"191",22679017,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila torqueola","(Valenciennes, 1826)",NA,NA,NA,"LC","Hill Partridge"
"192",22679020,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila rufogularis","(Blyth, 1850)",NA,NA,NA,"LC","Rufous-throated Partridge"
"193",22679023,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila atrogularis","(Blyth, 1850)",NA,NA,NA,"LC","White-cheeked Partridge"
"194",22679026,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila crudigularis","(Swinhoe, 1864)",NA,NA,NA,"LC","Taiwan Partridge"
"195",22679029,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila mandellii","Hume, 1874",NA,NA,NA,"NT","Chestnut-breasted Partridge"
"196",22679032,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila brunneopectus","(Blyth, 1855)",NA,NA,NA,"LC","Bar-backed Partridge"
"197",22679035,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila rufipectus","Boulton, 1932",NA,NA,NA,"EN","Sichuan Partridge"
"198",22679038,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila orientalis","(Horsfield, 1821)",NA,NA,NA,"VU","White-faced Partridge"
"199",22679044,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila javanica","(Gmelin, 1789)",NA,NA,NA,"LC","Chestnut-bellied Partridge"
"200",22679047,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila hyperythra","(Sharpe, 1879)",NA,NA,NA,"LC","Bornean Partridge"
"201",22679050,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila gingica","(Gmelin, 1789)",NA,NA,NA,"NT","Collared Partridge"
"202",22679054,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila davidi","Delacour, 1927",NA,NA,NA,"NT","Orange-necked Partridge"
"203",22679057,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila cambodiana","Delacour & Jabouille, 1928",NA,NA,NA,"LC","Chestnut-headed Partridge"
"204",22679060,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila rubrirostris","(Salvadori, 1879)",NA,NA,NA,"LC","Red-billed Partridge"
"205",22679063,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Arborophila","Arborophila ardens","(Styan, 1892)",NA,NA,NA,"VU","Hainan Partridge"
"206",22679094,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Caloperdix","Caloperdix oculeus","(Temminck, 1815)",NA,NA,NA,"NT","Ferruginous Partridge"
"207",22679103,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Haematortyx","Haematortyx sanguiniceps","Sharpe, 1879",NA,NA,NA,"LC","Crimson-headed Partridge"
"208",22679106,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Rollulus","Rollulus rouloul","(Scopoli, 1786)",NA,NA,NA,"VU","Crested Partridge"
"209",22679110,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","ODONTOPHORIDAE","Ptilopachus","Ptilopachus petrosus","(Gmelin, 1789)",NA,NA,NA,"LC","Stone Partridge"
"210",22679114,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Bambusicola","Bambusicola fytchii","Anderson, 1871",NA,NA,NA,"LC","Mountain Bamboo-partridge"
"211",22679131,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Galloperdix","Galloperdix spadicea","(Gmelin, 1789)",NA,NA,NA,"LC","Red Spurfowl"
"212",22679134,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Galloperdix","Galloperdix lunulata","(Valenciennes, 1825)",NA,NA,NA,"LC","Painted Spurfowl"
"213",22679137,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Galloperdix","Galloperdix bicalcarata","(Forster, 1781)",NA,NA,NA,"LC","Sri Lanka Spurfowl"
"214",22679141,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Ophrysia","Ophrysia superciliosa","(Gray, 1846)",NA,NA,NA,"CR","Himalayan Quail"
"215",22679144,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Ithaginis","Ithaginis cruentus","(Hardwicke, 1821)",NA,NA,NA,"LC","Blood Pheasant"
"216",22679147,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tragopan","Tragopan melanocephalus","(Gray, 1829)",NA,NA,NA,"VU","Western Tragopan"
"217",22679157,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tragopan","Tragopan satyra","(Linnaeus, 1758)",NA,NA,NA,"NT","Satyr Tragopan"
"218",22679163,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tragopan","Tragopan blythii","(Jerdon, 1870)",NA,NA,NA,"VU","Blyth's Tragopan"
"219",22679169,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tragopan","Tragopan temminckii","(Gray, 1831)",NA,NA,NA,"LC","Temminck's Tragopan"
"220",22679172,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tragopan","Tragopan caboti","(Gould, 1857)",NA,NA,NA,"VU","Cabot's Tragopan"
"221",22679179,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pucrasia","Pucrasia macrolopha","(Lesson, 1829)",NA,NA,NA,"LC","Koklass Pheasant"
"222",22679182,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lophophorus","Lophophorus impejanus","(Latham, 1790)",NA,NA,NA,"LC","Himalayan Monal"
"223",22679185,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lophophorus","Lophophorus sclateri","Jerdon, 1870",NA,NA,NA,"LC","Sclater's Monal"
"224",22679192,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lophophorus","Lophophorus lhuysii","Geoffroy Saint-Hilaire, 1866",NA,NA,NA,"VU","Chinese Monal"
"225",22679199,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Gallus","Gallus gallus","(Linnaeus, 1758)",NA,NA,NA,"LC","Red Junglefowl"
"226",22679203,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Gallus","Gallus sonneratii","Temminck, 1813",NA,NA,NA,"LC","Grey Junglefowl"
"227",22679209,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Gallus","Gallus lafayettii","Lesson, 1831",NA,NA,NA,"LC","Sri Lanka Junglefowl"
"228",22679213,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Gallus","Gallus varius","(Shaw, 1798)",NA,NA,NA,"LC","Green Junglefowl"
"229",22679217,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lophura","Lophura leucomelanos","(Latham, 1790)",NA,NA,NA,"LC","Kalij Pheasant"
"230",22679220,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lophura","Lophura nycthemera","(Linnaeus, 1758)",NA,NA,NA,"LC","Silver Pheasant"
"231",22679241,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lophura","Lophura swinhoii","(Gould, 1863)",NA,NA,NA,"NT","Swinhoe's Pheasant"
"232",22679274,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lophura","Lophura diardi","(Bonaparte, 1856)",NA,NA,NA,"LC","Siamese Fireback"
"233",22679278,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lophura","Lophura bulweri","(Sharpe, 1874)",NA,NA,NA,"VU","Bulwer's Pheasant"
"234",22679287,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Crossoptilon","Crossoptilon harmani","Elwes, 1881",NA,NA,NA,"NT","Tibetan Eared-pheasant"
"235",22679292,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Crossoptilon","Crossoptilon crossoptilon","(Hodgson, 1838)",NA,NA,NA,"NT","White Eared-pheasant"
"236",22679299,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Crossoptilon","Crossoptilon mantchuricum","Swinhoe, 1863",NA,NA,NA,"VU","Brown Eared-pheasant"
"237",22679307,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Crossoptilon","Crossoptilon auritum","(Pallas, 1811)",NA,NA,NA,"LC","Blue Eared-pheasant"
"238",22679312,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Catreus","Catreus wallichii","(Hardwicke, 1827)",NA,NA,NA,"VU","Cheer Pheasant"
"239",22679325,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Syrmaticus","Syrmaticus ellioti","(Swinhoe, 1872)",NA,NA,NA,"LC","Elliot's Pheasant"
"240",22679330,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Syrmaticus","Syrmaticus humiae","(Hume, 1881)",NA,NA,NA,"VU","Mrs Hume's Pheasant"
"241",22679336,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Syrmaticus","Syrmaticus mikado","(Ogilvie-Grant, 1906)",NA,NA,NA,"LC","Mikado Pheasant"
"242",22679340,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Syrmaticus","Syrmaticus soemmerringii","(Temminck, 1830)",NA,NA,NA,"NT","Copper Pheasant"
"243",22679346,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Syrmaticus","Syrmaticus reevesii","(Gray, 1829)",NA,NA,NA,"VU","Reeves's Pheasant"
"244",22679355,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Chrysolophus","Chrysolophus pictus","(Linnaeus, 1758)",NA,NA,NA,"LC","Golden Pheasant"
"245",22679358,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Chrysolophus","Chrysolophus amherstiae","(Leadbeater, 1829)",NA,NA,NA,"LC","Lady Amherst's Pheasant"
"246",22679361,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Polyplectron","Polyplectron chalcurum","Lesson, 1831",NA,NA,NA,"LC","Bronze-tailed Peacock-pheasant"
"247",22679365,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Polyplectron","Polyplectron inopinatum","(Rothschild,1903)",NA,NA,NA,"NT","Mountain Peacock-pheasant"
"248",22679372,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Polyplectron","Polyplectron germaini","Elliot, 1866",NA,NA,NA,"VU","Germain's Peacock-pheasant"
"249",22679385,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Polyplectron","Polyplectron malacense","(Scopoli, 1786)",NA,NA,NA,"EN","Malay Peacock-pheasant"
"250",22679393,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Polyplectron","Polyplectron schleiermacheri","Brüggemann, 1877",NA,NA,NA,"EN","Bornean Peacock-pheasant"
"251",22679398,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Polyplectron","Polyplectron napoleonis","Lesson, 1831",NA,NA,NA,"VU","Palawan Peacock-pheasant"
"252",22679430,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Afropavo","Afropavo congensis","Chapin, 1936",NA,NA,NA,"NT","Congo Peafowl"
"253",22679435,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pavo","Pavo cristatus","Linnaeus, 1758",NA,NA,NA,"LC","Indian Peafowl"
"254",22679440,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Pavo","Pavo muticus","Linnaeus, 1766",NA,NA,NA,"EN","Green Peafowl"
"255",22679446,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Falcipennis","Falcipennis falcipennis","(Hartlaub, 1855)",NA,NA,NA,"NT","Siberian Grouse"
"256",22679460,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lagopus","Lagopus lagopus","(Linnaeus, 1758)",NA,NA,NA,"LC","Willow Grouse"
"257",22679464,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lagopus","Lagopus muta","(Montin, 1776)",NA,NA,NA,"LC","Rock Ptarmigan"
"258",22679473,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lagopus","Lagopus leucura","(Richardson, 1831)",NA,NA,NA,"LC","White-tailed Ptarmigan"
"259",22679480,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lyrurus","Lyrurus tetrix","(Linnaeus, 1758)",NA,NA,NA,"LC","Black Grouse"
"260",22679483,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Lyrurus","Lyrurus mlokosiewiczi","(Taczanowski, 1875)",NA,NA,NA,"NT","Caucasian Grouse"
"261",22679487,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tetrao","Tetrao urogallus","Linnaeus, 1758",NA,NA,NA,"LC","Western Capercaillie"
"262",22679491,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tetrao","Tetrao urogalloides","Middendorff, 1851",NA,NA,NA,"LC","Black-billed Capercaillie"
"263",22679494,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tetrastes","Tetrastes bonasia","(Linnaeus, 1758)",NA,NA,NA,"LC","Hazel Grouse"
"264",22679497,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tetrastes","Tetrastes sewerzowi","(Przewalski, 1876)",NA,NA,NA,"NT","Chinese Grouse"
"265",22679500,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Bonasa","Bonasa umbellus","(Linnaeus, 1766)",NA,NA,NA,"LC","Ruffed Grouse"
"266",22679503,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Centrocercus","Centrocercus urophasianus","(Bonaparte, 1827)",NA,NA,NA,"NT","Sage Grouse"
"267",22679511,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tympanuchus","Tympanuchus phasianellus","(Linnaeus, 1758)",NA,NA,NA,"LC","Sharp-tailed Grouse"
"268",22679514,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tympanuchus","Tympanuchus cupido","(Linnaeus, 1758)",NA,NA,NA,"NT","Greater Prairie-chicken"
"269",22679519,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Tympanuchus","Tympanuchus pallidicinctus","(Ridgway, 1873)",NA,NA,NA,"VU","Lesser Prairie-chicken"
"270",22679525,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Meleagris","Meleagris gallopavo","Linnaeus, 1758",NA,NA,NA,"LC","Wild Turkey"
"271",22679529,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","PHASIANIDAE","Meleagris","Meleagris ocellata","(Cuvier, 1820)",NA,NA,NA,"NT","Ocellated Turkey"
"272",22679545,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","NUMIDIDAE","Agelastes","Agelastes meleagrides","Bonaparte, 1850",NA,NA,NA,"VU","White-breasted Guineafowl"
"273",22679551,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","NUMIDIDAE","Agelastes","Agelastes niger","(Cassin, 1857)",NA,NA,NA,"LC","Black Guineafowl"
"274",22679555,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","NUMIDIDAE","Numida","Numida meleagris","(Linnaeus, 1758)",NA,NA,NA,"LC","Helmeted Guineafowl"
"275",22679560,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","NUMIDIDAE","Guttera","Guttera plumifera","(Cassin, 1857)",NA,NA,NA,"LC","Plumed Guineafowl"
"276",22679572,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","NUMIDIDAE","Acryllium","Acryllium vulturinum","(Hardwicke, 1834)",NA,NA,NA,"LC","Vulturine Guineafowl"
"277",22679576,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","ODONTOPHORIDAE","Dendrortyx","Dendrortyx barbatus","Gould, 1846",NA,NA,NA,"VU","Bearded Wood-partridge"
"278",22679581,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","ODONTOPHORIDAE","Dendrortyx","Dendrortyx macroura","(Jardine & Selby, 1828)",NA,NA,NA,"LC","Long-tailed Wood-partridge"
"279",22679586,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","ODONTOPHORIDAE","Dendrortyx","Dendrortyx leucophrys","(Gould, 1844)",NA,NA,NA,"LC","Buffy-crowned Wood-partridge"
"280",22679591,"ANIMALIA","CHORDATA","AVES","GALLIFORMES","ODONTOPHORIDAE","Oreortyx","Oreortyx pictus","(Douglas, 1829)",NA,NA,NA,"LC","Mountain Quail"
